date,transactions,total_volume_sold_gallons,total_volume_sold_liters,total_revenue_sales,avg_revenue_sales,min_revenue_sales,max_revenue_sales
2021-11-11,8582,25119.820000000014,95269.160000000033,1630839.3000000005,190.03021440223731,2.57,25650.0
2021-11-12,11552,25015.600000000009,94943.839999999953,1625849.1099999999,140.74178583795018,1.7,19080.0
2021-11-14,10,5.17,19.75,276.9,27.69,11.43,66.0
2021-11-15,7404,21630.920000000013,82047.48,1572234.91,212.34939357104264,1.97,17100.0
2021-11-16,13831,32512.210000000006,123377.54,2187879.9200000009,158.18667630684695,1.7,47287.8
2021-11-17,10159,27372.2,103830.76000000001,1870445.2199999986,184.11706073432418,2.99,20520.0
2021-11-18,9647,28255.030000000002,107162.28,1897125.66,196.65446874676059,1.5,25920.0
2021-11-19,12414,27842.220000000008,105665.22000000004,1891820.2799999989,152.39409376510383,1.35,17820.0
2021-11-21,156,231.41000000000003,879.25,17475.939999999995,112.02525641025642,13.5,648.0
2021-11-22,11996,28959.420000000013,109885.73000000003,2239128.7500000005,186.65628126042006,2.34,22680.0
2021-11-23,12759,28242.400000000005,107185.37999999999,1992868.2499999993,156.19313817697312,2.7,19440.0
2021-11-24,10746,27373.720000000023,103850.49000000002,1858148.4500000014,172.91535920342449,2.99,17125.29
2021-11-25,9,25.19,95.5,1012.3800000000001,112.48666666666665,28.5,228.12
2021-11-26,13738,29062.830000000009,110308.35000000002,1912079.5599999998,139.18179938855721,1.7,19562.4
2021-11-27,55,334.53000000000003,1267.25,30301.970000000005,550.944909090909,30.0,13908.0
2021-11-28,144,255.4899999999999,970.08999999999992,15627.989999999998,108.52770833333336,6.45,636.48
2021-11-29,9338,18305.120000000006,69497.750000000029,1273690.4500000007,136.39863461126575,1.34,15120.0
2021-11-30,8720,19171.130000000012,72758.49000000002,1277771.0499999996,146.5333772935779,2.1,33777.0
2021-12-01,10108,23641.430000000015,89708.71,1685398.4399999997,166.73906212900678,1.35,8388.0
2021-12-02,9524,25575.790000000012,97014.65999999996,1765828.4,185.40827383452327,1.35,19562.4
2021-12-03,11393,24653.180000000011,93568.389999999985,1608275.0299999998,141.16343632054785,1.7,9720.0
2021-12-05,123,162.28,617.01,14702.079999999996,119.5291056910569,6.75,1710.0
2021-12-06,9833,28868.720000000005,109490.95999999999,1901696.7299999993,193.39944370995627,1.7,40382.28
2021-12-07,11088,28942.310000000005,109801.73999999996,2008536.0799999998,181.1450288600289,2.7,22680.0
2021-12-08,8996,34619.050000000025,131239.43000000005,2176413.71,241.93127056469535,1.35,16464.0
2021-12-09,11102,39559.679999999971,149987.36999999997,2536057.0199999996,228.43244640605292,1.35,22620.0
2021-12-10,13016,27749.170000000013,105323.74999999994,1791943.3599999996,137.6723540258144,1.35,17820.0
2021-12-12,87,119.81000000000002,455.35,9406.2999999999975,108.11839080459771,19.5,304.56
2021-12-13,8097,19476.54,73901.420000000013,1403711.1499999997,173.36188094355936,1.7,12546.6
2021-12-14,12746,28109.710000000003,106682.66000000002,1954069.0199999996,153.30841205083948,1.97,12942.0
2021-12-15,12081,31663.480000000007,120119.47000000006,2163235.2599999988,179.06094363049417,1.7,12614.4
2021-12-16,10551,27944.81,106005.35000000008,1868057.7999999998,177.050308027675,1.35,19562.4
2021-12-17,13319,25736.190000000013,97710.970000000045,1776849.2499999991,133.40710638936852,1.5,8655.36
2021-12-19,52,38.390000000000008,146.32,2530.8399999999997,48.67,7.2,163.08
2021-12-20,10125,25225.890000000018,95712.37000000001,1860354.9499999986,183.73876049382707,1.34,15649.92
2021-12-21,14363,32640.619999999995,123871.09000000008,2234742.9599999986,155.59026387245,1.5,24062.4
2021-12-22,12726,26676.189999999995,101257.92000000004,2003273.5499999989,157.41580622347948,1.35,17550.0
2021-12-23,10024,23603.740000000005,89562.859999999986,1723094.2499999991,171.89687250598556,1.35,12546.6
2021-12-24,13104,25784.74000000002,97887.719999999958,1689555.1999999983,128.93431013431024,1.35,9315.0
2021-12-26,86,118.06000000000002,448.93000000000006,6766.43,78.679418604651161,3.63,720.72
2021-12-27,9919,22072.43,83767.00999999998,1536397.3100000003,154.8943754410727,1.8,15120.0
2021-12-28,13408,27393.530000000002,103989.14000000001,1917055.5399999989,142.97848597852018,1.43,16934.4
2021-12-29,8919,22948.690000000013,87064.529999999984,1585982.2299999997,177.82063347908954,1.5,22680.0
2021-12-30,10032,24893.700000000015,94445.000000000087,1743249.2999999998,173.76886961722488,1.35,30856.32
2021-12-31,10697,20132.930000000018,76442.65,1323584.8699999996,123.73421239599887,1.35,12562.56
2022-01-02,72,79.02000000000001,300.79,7056.6100000000006,98.008472222222224,4.95,593.76
2022-01-03,8693,21567.220000000008,81826.780000000042,1428152.4399999995,164.28763832969051,1.34,250932.0
2022-01-04,7416,14297.87,54284.039999999994,959250.71,129.34880124056087,3.4,10260.0
2022-01-05,9684,26103.000000000018,99016.729999999981,1707491.9399999997,176.32093556381668,2.7,17271.0
2022-01-06,7352,20534.76,77885.17,1374753.8000000005,186.99045157780188,2.7,12996.0
2022-01-07,9165,17655.840000000007,67034.699999999983,1182900.6699999997,129.0671762138571,1.7,10260.0
2022-01-09,17,39.030000000000008,148.0,2153.24,126.66117647058823,13.8,413.76
2022-01-10,9187,20902.870000000003,79327.659999999989,1450661.5999999992,157.90373353651904,1.34,30399.3
2022-01-11,8683,19788.910000000014,75096.750000000015,1319970.8199999998,152.01783024300363,2.1,27181.44
2022-01-12,8408,18724.47,71057.810000000027,1238451.6899999995,147.29444457659372,2.99,11916.0
2022-01-13,6962,17758.140000000003,67367.02999999997,1195042.4300000009,171.65217322608453,1.7,23328.0
2022-01-14,10633,19086.970000000016,72481.679999999978,1189888.5299999998,111.9052506348161,1.7,4113.0
2022-01-16,26,51.660000000000004,196.10000000000002,3420.3399999999992,131.55153846153848,27.6,359.64
2022-01-17,8251,18472.30999999999,70100.03,1169346.5899999999,141.72180220579327,1.7,21470.4
2022-01-18,7948,17705.610000000004,67196.339999999982,1107128.4,139.29647710115742,2.86,21470.4
2022-01-19,10196,25076.770000000011,95142.909999999989,1630226.9000000011,159.8888681836014,2.34,20820.6
2022-01-20,7774,19121.780000000006,72549.189999999988,1347868.7100000004,173.3816195009004,3.42,19562.4
2022-01-21,10698,20688.900000000012,78544.190000000017,1374510.7100000002,128.4829603664237,1.35,13017.6
2022-01-23,128,252.67,959.56000000000006,25795.139999999992,201.52453124999991,5.46,7776.0
2022-01-24,7961,18920.71,71791.150000000023,1281469.8899999992,160.96845748021607,1.97,21578.4
2022-01-25,9974,19694.160000000003,74766.450000000012,1319439.9899999995,132.28794766392625,1.34,11877.6
2022-01-26,6936,20654.30000000001,78330.460000000021,1395208.2500000005,201.1545919838523,3.0,25067.52
2022-01-27,9082,22242.800000000007,84390.719999999987,1477126.9300000006,162.64335278573003,1.7,16560.0
2022-01-28,10438,19447.899999999991,73847.220000000016,1333528.5400000005,127.75709331289518,1.35,12235.2
2022-01-30,44,40.080000000000005,152.85,5604.0999999999995,127.36590909090906,24.76,405.0
2022-01-31,6867,14068.609999999995,53403.679999999964,1071259.33,156.00106742391142,2.61,14162.04
2022-02-01,10975,24127.700000000023,91573.759999999937,1709040.2399999993,155.72120637813205,1.97,20520.0
2022-02-02,9488,24681.539999999997,93633.640000000029,1672958.0600000005,176.32357293423269,3.81,19434.24
2022-02-03,8275,23041.320000000014,87394.93,1521285.4800000004,183.84114561933544,1.7,18345.6
2022-02-04,11444,26576.370000000014,100850.05999999998,1623101.8199999994,141.82993883257598,1.7,14112.0
2022-02-06,100,75.630000000000052,288.57,7000.8200000000015,70.008199999999974,6.75,405.0
2022-02-07,8313,24440.729999999992,92694.93,1644048.0199999998,197.76831709370867,2.1,45624.0
2022-02-08,9267,23810.510000000017,90333.240000000049,1525970.43,164.66714470702496,1.35,17875.2
2022-02-09,7719,20392.820000000007,77360.249999999942,1418184.78,183.72649047804109,2.94,18426.0
2022-02-10,11078,36657.490000000013,138998.43000000002,2358100.5599999996,212.86338328218091,1.7,18816.0
2022-02-11,10530,20436.030000000013,77590.099999999977,1443952.0900000005,137.12745394112065,1.35,10440.0
2022-02-13,346,348.31999999999971,1326.27,25617.999999999996,74.040462427745609,9.62,504.0
2022-02-14,7734,19719.260000000017,74811.289999999979,1479501.7200000009,191.29838634600463,1.43,122352.0
2022-02-15,9251,20782.30000000001,78870.940000000017,1483284.1599999995,160.33771051778189,1.35,15390.0
2022-02-16,10881,34952.149999999994,132537.92,2340317.419999999,215.08293539196768,2.7,18816.0
2022-02-17,8184,23674.21000000001,89788.459999999977,1600698.0099999995,195.58871089931566,1.34,17310.72
2022-02-18,11292,20914.03000000001,79410.9,1445856.8800000001,128.04258590152327,1.43,6115.2
2022-02-20,80,84.429999999999993,321.35,8576.73,107.209125,9.62,1889.88
2022-02-21,8226,20767.930000000004,78789.930000000008,1457761.7700000003,177.21392778993427,1.7,30058.56
2022-02-22,10502,23538.340000000004,89329.450000000055,1488010.0499999998,141.68825461816792,1.73,21351.12
2022-02-23,5654,13901.920000000011,52743.319999999978,938229.88999999955,165.94090732224979,3.4,18345.6
2022-02-24,4919,15273.849999999999,57917.52,950904.1099999994,193.31248424476519,2.94,16726.08
2022-02-25,5261,9568.0300000000025,36331.01999999999,605456.88999999966,115.08399353735035,1.35,7422.0
2022-02-26,385,931.19999999999993,3532.7099999999996,50296.760000000009,130.64093506493504,5.76,3575.04
2022-02-27,103,123.72000000000007,470.56000000000012,10784.53,104.70417475728158,6.45,660.0
2022-02-28,4277,9851.3000000000047,37380.959999999985,665161.70999999973,155.52062426934773,1.43,21060.0
2022-03-01,4553,8401.5399999999991,31899.829999999984,570487.32000000007,125.29921370524926,4.49,9072.0
2022-03-02,5638,13502.670000000004,51234.059999999961,939873.91999999958,166.70342674707345,2.68,12235.2
2022-03-03,4580,12842.759999999995,48709.669999999984,886072.16000000038,193.46553711790392,1.43,19562.4
2022-03-04,5849,12833.839999999993,48705.939999999988,860470.71999999974,147.11415968541641,1.7,14580.0
2022-03-06,19,42.129999999999995,159.9,3561.9200000000005,187.46947368421053,22.5,761.4
2022-03-07,4933,13368.169999999996,50705.610000000008,915794.2100000002,185.64650516926812,1.7,23490.0
2022-03-08,5385,11714.71,44459.76,830800.38000000012,154.28047910863512,2.99,24300.0
2022-03-09,5580,17052.209999999995,64667.219999999994,1075520.5600000005,192.74562007168453,3.96,19440.0
2022-03-10,4984,16415.94000000001,62243.59,1077065.47,216.10462881219905,2.68,19562.4
2022-03-11,11483,22748.550000000007,86365.99,1575828.7600000002,137.23145171122522,1.97,9720.0
2022-03-13,29,78.140000000000015,296.35,10230.6,352.77931034482754,14.85,2399.4
2022-03-14,9902,22007.250000000015,83523.579999999987,1566623.6499999994,158.2128509392042,2.34,16726.08
2022-03-15,9382,21977.230000000014,83397.790000000052,1492448.6399999994,159.07574504370066,1.35,23814.0
2022-03-16,9159,25367.229999999996,96221.080000000089,1663479.8799999997,181.62243476362048,2.99,18593.28
2022-03-17,8672,26092.000000000018,98951.699999999983,1713026.2400000007,197.53531365313657,1.35,16560.0
2022-03-18,11371,22182.610000000008,84214.399999999951,1419587.2599999995,124.84278075806873,1.35,8100.0
2022-03-20,74,65.36999999999999,249.34000000000003,11898.89,160.79581081081076,9.9,1170.0
2022-03-21,8715,22957.240000000009,87089.099999999948,1547511.0999999999,177.5686861732645,1.7,24300.0
2022-03-22,10325,21432.580000000005,81353.88,1425913.9099999997,138.10304213075057,1.35,21060.0
2022-03-23,8540,22714.480000000018,86166.85,1492709.3499999992,174.7903220140515,2.7,16200.0
2022-03-24,7344,21058.429999999989,79871.12999999999,1312414.969999999,178.70574210239664,2.99,16200.0
2022-03-25,12413,25461.540000000005,96650.310000000041,1626147.2900000003,131.00356803351318,1.97,14904.0
2022-03-27,67,116.07000000000008,440.87,9343.9800000000014,139.46238805970148,9.0,1263.6
2022-03-28,7930,21022.940000000013,79749.76,1391764.2499999998,175.50621059268605,1.7,25093.2
2022-03-29,8598,21476.96000000001,81482.130000000034,1362010.9199999992,158.41020237264482,1.35,27181.44
2022-03-30,12677,30380.240000000027,115274.92999999998,1997284.4099999988,157.55181904236017,1.35,24570.0
2022-03-31,7294,22130.770000000015,83928.860000000015,1448003.7899999991,198.51985056210592,1.7,33423.36
2022-04-01,10987,24679.230000000018,93656.57,1572670.86,143.13924274142164,1.7,33423.36
2022-04-03,65,154.05000000000007,584.35,14447.649999999996,222.27153846153843,14.25,1364.4
2022-04-04,9512,25649.74,97299.65999999996,1747552.79,183.72085681244744,1.34,65208.0
2022-04-05,9960,24981.510000000006,94780.950000000041,1620025.7600000007,162.65318875502004,2.7,20039.04
2022-04-06,10178,32574.370000000014,123524.62000000002,2146632.81,210.90909903713884,1.97,37687.68
2022-04-07,8211,32968.48000000001,124972.97000000003,1903474.7300000004,231.82008646937044,2.34,54312.96
2022-04-08,10820,24714.469999999998,93785.090000000011,1554470.5099999998,143.66640573012941,1.97,23940.0
2022-04-10,57,64.610000000000014,245.8,7762.9800000000005,136.19263157894736,13.56,620.64
2022-04-11,10202,24266.390000000018,92076.340000000026,1612400.68,158.04750833169967,1.35,15120.0
2022-04-12,9136,21412.040000000012,81249.840000000011,1388392.8999999994,151.96945052539414,2.99,18810.0
2022-04-13,7666,22389.68,84919.389999999941,1428530.1900000002,186.3462288025045,2.99,37601.28
2022-04-14,10443,30529.090000000018,115785.87,1977404.4600000004,189.35214593507618,1.35,78249.6
2022-04-15,10317,20551.700000000019,78023.479999999967,1402625.11,135.95280701754388,1.7,13110.0
2022-04-17,1120,2174.4500000000007,8254.6900000000023,144118.45999999996,128.67719642857139,5.51,1889.88
2022-04-18,11014,23168.400000000005,87946.590000000011,1763567.2200000002,160.12050299618659,1.35,9720.0
2022-04-19,10876,24237.180000000004,91989.269999999975,1596033.2500000005,146.74818407502755,2.7,33777.0
2022-04-20,10033,25280.469999999998,95914.57,1721476.65,171.58144622744945,1.34,32400.0
2022-04-21,8801,24368.71,92434.01999999996,1600416.9200000016,181.84489489830705,2.34,17633.28
2022-04-22,11546,21518.340000000018,81707.200000000012,1480515.9999999991,128.22761129395465,1.5,8820.0
2022-04-23,132,276.5100000000001,1049.6000000000001,23642.749999999996,179.11174242424244,6.45,1336.5
2022-04-25,10300,22821.840000000011,86612.72,1642219.659999999,159.4388019417475,2.1,13510.8
2022-04-26,9933,22309.590000000015,84667.040000000037,1523047.61,153.33208597603956,1.97,16888.5
2022-04-27,9822,24508.030000000017,92985.650000000023,1670488.8099999996,170.07623803705965,2.7,17186.4
2022-04-28,8437,24587.809999999994,93254.300000000017,1642406.7399999995,194.66714946070886,1.43,23719.8
2022-04-29,11563,23550.040000000015,89398.729999999952,1597436.0899999994,138.15066072818473,1.7,11385.0
2022-05-01,5,27.730000000000004,105.0,1539.8400000000001,307.968,119.4,610.8
2022-05-02,11023,28078.389999999989,106531.20999999999,1988953.8499999994,180.43670960718498,1.7,15824.16
2022-05-03,9871,22974.520000000004,87180.989999999976,1573824.4600000004,159.43921183264118,1.34,17310.72
2022-05-04,7367,22286.290000000015,84521.989999999976,1455030.9099999995,197.50657119587345,2.94,25067.52
2022-05-05,11628,36052.930000000015,136719.08999999997,2217313.8300000005,190.68746388028879,1.34,25067.52
2022-05-06,11658,24995.880000000019,94873.469999999972,1614753.4400000006,138.51033110310516,1.97,17498.88
2022-05-08,35,111.82000000000002,424.19000000000005,7162.2800000000007,204.63657142857141,15.75,3664.8
2022-05-09,10545,26509.970000000019,100579.28999999998,1760795.0499999998,166.9791417733523,1.43,14304.0
2022-05-10,10123,24367.42000000002,92460.039999999964,1528301.6300000001,150.97319272942795,2.99,33777.0
2022-05-11,9898,23599.420000000002,89543.95,1552360.76,156.835801171954,2.7,10796.4
2022-05-12,8426,20823.840000000011,79003.589999999953,1415335.2499999991,167.97237716591493,2.7,32400.0
2022-05-13,12268,24647.830000000005,93568.14,1663388.1799999997,135.58755950440167,1.7,11901.6
2022-05-15,31,58.740000000000016,222.95,5264.0000000000009,169.80645161290326,52.5,677.28
2022-05-16,9947,24545.050000000014,93124.670000000027,1651572.3899999997,166.03723635266925,1.35,21468.96
2022-05-17,10867,25787.370000000003,97851.89,1740009.7400000012,160.11868408944511,2.7,16101.72
2022-05-18,9941,30097.570000000007,114138.33999999998,1892970.2899999993,190.42051000905343,1.43,20520.0
2022-05-19,8422,26445.030000000002,100282.57999999999,1743109.8100000012,206.97100569935884,2.79,20520.0
2022-05-20,11674,23124.230000000021,87786.21,1557740.8299999998,133.43676803152306,1.97,15993.6
2022-05-23,7868,18770.879999999997,71226.059999999969,1387695.4299999992,176.3720678698526,1.7,20070.6
2022-05-24,12643,27566.840000000018,104627.45000000003,1851413.7299999997,146.43784940283152,1.43,15523.2
2022-05-25,12157,30872.189999999991,117127.45999999999,2086142.82,171.60013325656007,1.7,20643.84
2022-05-26,8580,25938.31,98369.459999999992,1710248.3100000005,199.32963986013979,2.7,130416.0
2022-05-27,12100,25568.240000000016,97045.76999999996,1602651.9200000006,132.45057190082645,1.5,14393.28
2022-05-30,58,62.840000000000032,239.22,6320.5999999999995,108.97586206896553,15.0,431.88
2022-05-31,10685,29506.090000000007,111921.92999999996,1934267.9899999998,181.02648479176406,1.35,23643.9
2022-06-01,9146,18851.340000000004,71554.949999999953,1226697.0700000003,134.12388694511253,1.7,15993.6
2022-06-02,9152,25429.470000000012,96451.100000000035,1665273.5000000002,181.95733173076917,2.94,9296.64
2022-06-03,9397,19759.840000000004,75000.32,1339560.949999999,142.55197935511336,1.35,7644.0
2022-06-04,9596,18419.740000000013,69934.890000000014,1249598.16,130.22073363901626,1.34,7113.6
2022-06-05,66,70.810000000000045,269.6,7629.1400000000012,115.59303030303029,21.52,607.5
2022-06-06,9328,24218.860000000019,91880.580000000031,1660463.7199999993,178.00854631217831,1.43,20070.6
2022-06-07,11166,27095.160000000007,102807.59999999999,1755263.4100000011,157.19715296435615,1.43,30399.3
2022-06-08,10098,25369.850000000017,96252.430000000022,1729546.3700000006,171.27613091701326,1.7,13230.0
2022-06-09,8950,24137.459999999992,91560.62000000001,1596680.56,178.40006256983236,1.35,25067.52
2022-06-10,11312,24046.630000000019,91269.75999999998,1557137.6400000008,137.65361032531825,1.35,25067.52
2022-06-13,9919,22183.360000000015,84190.48000000001,1589248.0,160.22260308498844,1.7,13041.6
2022-06-14,10316,20851.160000000018,79155.160000000033,1467482.7600000002,142.25307871267927,2.34,20520.0
2022-06-15,10638,32908.919999999991,124802.71999999993,2232747.9,209.88417935702196,1.7,41040.0
2022-06-16,9143,27748.760000000024,105236.22,1981770.1500000006,216.75272339494691,2.57,30780.0
2022-06-17,12438,22910.790000000023,86994.62999999999,1604282.1299999987,128.98232272069458,1.5,16806.0
2022-06-19,91,155.04000000000005,589.15,11932.79,131.12956043956044,8.91,954.0
2022-06-20,10301,24228.220000000019,91935.62999999999,1745242.2000000002,169.42454130666925,1.7,23803.2
2022-06-21,10070,21445.19000000001,81394.72,1428963.3599999989,141.90301489572994,2.7,37154.7
2022-06-22,8443,20933.03,79418.329999999973,1479255.2199999997,175.2049295274191,1.7,22620.0
2022-06-23,10485,25280.310000000012,95918.890000000029,1790766.8899999997,170.7932179303767,1.35,15120.0
2022-06-24,13481,26913.460000000028,102170.69000000002,1822251.1899999997,135.17181143832067,1.97,9720.0
2022-06-26,91,160.50000000000014,609.35,12051.220000000001,132.43098901098898,25.4,1008.0
2022-06-27,11454,29811.670000000013,113097.17999999996,2012498.01,175.70263750654786,1.35,13041.6
2022-06-28,8569,19718.000000000004,74825.499999999985,1336924.0200000003,156.01867429104914,2.79,12655.44
2022-06-29,13971,36992.859999999986,140328.22999999995,2544467.7400000012,182.1249545487079,1.43,26083.2
2022-06-30,8999,24399.770000000015,92552.14999999998,1766418.3100000003,196.29051116790762,2.7,17633.28
2022-07-01,11498,22453.240000000016,85240.58,1501382.5899999996,130.57771699425987,1.97,7298.4
2022-07-04,174,354.35000000000014,1345.1199999999997,28395.799999999992,163.19425287356324,12.0,1889.88
2022-07-05,8827,21932.160000000011,83216.540000000023,1606048.8899999992,181.94730825875155,1.85,20070.6
2022-07-06,13374,31935.010000000009,121177.19999999998,2117972.9600000004,158.36495887542986,2.7,25067.52
2022-07-07,8528,24353.319999999996,92369.92,1671044.0499999993,195.94794207317071,2.64,13545.0
2022-07-08,8099,22015.230000000003,83510.800000000017,1421615.3899999994,175.52974317817018,2.34,20889.6
2022-07-09,9487,14896.070000000018,56593.689999999973,1084121.0299999998,114.27437862337938,1.7,3983.4
2022-07-10,14,13.100000000000001,49.95,1515.06,108.21857142857144,8.49,270.0
2022-07-11,9742,21815.770000000011,82790.01999999999,1548002.0100000002,158.89981625949497,2.57,16560.0
2022-07-12,10773,22943.020000000026,87082.689999999988,1633629.9200000004,151.64113246078153,1.35,13680.0
2022-07-13,9952,24519.67,93027.51,1707943.3699999994,171.61810389871383,1.73,13041.6
2022-07-14,8795,23977.280000000002,90949.580000000016,1611614.0899999994,183.24207959067652,1.34,15824.16
2022-07-15,10881,19998.970000000019,75944.049999999959,1426914.5799999996,131.13818399044214,1.35,4742.4
2022-07-17,1,0.59,2.25,171.0,171.0,171.0,171.0
2022-07-18,9000,20349.490000000016,77228.290000000023,1521218.6399999994,169.02429333333336,1.35,17633.28
2022-07-19,9922,23759.420000000006,90157.320000000022,1535861.7300000007,154.79356278976005,1.34,17617.5
2022-07-20,9402,24891.540000000019,94424.99000000002,1689760.9400000002,179.72356307168687,-118.8,18352.8
2022-07-21,8826,23891.829999999991,90630.770000000048,1694460.1799999995,191.98506458191707,-141.0,35235.0
2022-07-22,11569,22093.230000000018,83886.710000000036,1596372.0699999991,137.98704036649664,-171.0,9123.0
2022-07-25,9802,24122.450000000015,91525.520000000048,1728761.5499999998,176.36824627627021,-270.0,21578.4
2022-07-26,9776,20476.330000000013,77722.789999999979,1432386.6399999992,146.52072831423897,-293.64,12700.8
2022-07-27,10037,26523.840000000011,100614.13000000002,1816752.56,181.0055355185813,-1348.8,37939.2
2022-07-28,8638,24071.200000000019,91301.719999999987,1584464.5599999998,183.4295623987033,-419.7,65208.0
2022-07-29,12417,27904.680000000011,105901.54000000002,1832483.53,147.57860433276963,-1170.0,17404.8
2022-08-01,3825,9956.720000000003,37772.87,757187.02000000014,197.95739084967315,-611.88,15824.16
2022-08-02,13213,32177.500000000004,122087.89000000003,2220583.4899999993,168.06050783319463,-630.0,31711.5
2022-08-03,13259,38505.2,146040.42,2668865.9299999983,201.28712044648927,-449.76,35910.0
2022-08-04,9335,34552.780000000006,130993.26000000002,2268717.1799999988,243.03344188537758,-86.4,41040.0
2022-08-05,11925,27772.74,105389.65000000004,1903710.4300000002,159.64028763102729,-522.0,35910.0
2022-08-08,5454,14167.710000000008,53750.689999999988,1112583.2499999998,203.99399523285672,-450.0,25650.0
2022-08-09,13503,29674.640000000003,112623.02000000002,2016930.3900000008,149.36905798711408,-314.88,25650.0
2022-08-10,10219,27721.540000000019,105150.99,1856454.9899999998,181.66699187787455,-198.0,19412.64
2022-08-11,9054,22485.160000000007,85307.25,1643739.9499999997,181.54848133421689,-828.0,15120.0
2022-08-12,9118,18764.450000000008,71231.879999999976,1404689.3999999994,154.0567449001974,-504.0,11970.0
2022-08-14,1779,3739.4500000000003,14193.550000000003,235569.52999999991,132.41682405845984,5.25,6169.5
2022-08-15,4611,10339.159999999998,39239.710000000006,781971.04999999958,169.58816959444815,-139.9,13041.6
2022-08-16,11309,26705.300000000003,101331.46999999999,1904566.0299999989,168.41153329206836,-297.0,41184.0
2022-08-17,10086,23417.470000000005,88861.229999999981,1737809.25,172.29915229030345,-180.0,13041.6
2022-08-18,13194,32968.12,125078.73000000005,2300912.1900000004,174.390798090041,-143.1,36492.0
2022-08-19,11513,21366.280000000021,81128.85,1545197.5999999999,134.21328932511074,-1656.0,9123.0
2022-08-21,65,83.720000000000027,318.25,6731.9299999999994,103.56815384615386,10.9,288.0
2022-08-22,9965,24854.010000000028,94300.020000000019,1745984.5499999998,175.21169593577523,-364.92,28188.0
2022-08-23,9747,22450.05,85192.709999999977,1553832.4999999998,159.41648712424333,-405.84,24664.5
2022-08-24,11028,26453.640000000007,100375.3900000001,1910271.6699999997,173.22013692419299,-729.84,10260.0
2022-08-25,8514,21038.960000000017,79822.770000000033,1536404.8799999997,180.45629316420005,-414.0,27300.0
2022-08-26,13180,26217.340000000004,99531.540000000066,1912792.8699999999,145.12844233687409,-94.08,10260.0
2022-08-28,38,38.940000000000005,148.2,3554.43,93.537631578947355,6.45,373.5
2022-08-29,8100,22964.649999999998,87104.400000000038,1681315.7000000004,207.56983950617291,-180.0,20070.6
2022-08-30,14702,31459.930000000004,119412.33000000002,2234402.5999999996,151.97949938783836,-3375.0,20520.0
2022-08-31,10656,36396.07,138002.93000000011,2429289.4300000011,227.97385792042047,-558.0,31260.0
2022-09-01,9792,34713.010000000009,131606.62,2181915.9500000011,222.82638378267978,-445.32,18816.0
2022-09-02,11756,26449.160000000007,100377.10000000005,1745318.92,148.46197005784288,-198.0,15523.2
2022-09-05,8,23.52,89.25,2207.7,275.96250000000003,20.26,1427.4
2022-09-06,10923,36348.670000000013,137831.69,2280737.6799999997,208.80139888309088,-296.88,59899.5
2022-09-07,11076,27186.210000000017,103145.56,1748286.7400000005,157.84459552184896,-1394.7,24664.5
2022-09-08,11921,28745.69000000001,109066.69999999998,2054398.6899999997,172.33442580320445,-360.0,26988.0
2022-09-09,10255,24377.180000000011,92494.840000000026,1565876.93,152.69399609946373,-486.0,9720.0
2022-09-10,4533,7868.5199999999986,29884.38,576543.96,127.18816677696884,2.7,9720.0
2022-09-12,9686,23601.950000000008,89552.669999999984,1716449.6499999994,177.20933822011156,-157.5,15824.16
2022-09-13,9856,21116.499999999996,80152.509999999966,1424654.4499999995,144.54692065746755,-621.0,17352.0
2022-09-14,9499,23655.300000000025,89747.62999999999,1671476.659999999,175.96343404568898,-513.0,27300.0
2022-09-15,8043,22501.839999999997,85345.87,1504534.21,187.06132164615192,-198.0,20070.6
2022-09-16,11021,22407.360000000022,85058.219999999987,1510497.09,137.05626440431902,-94.08,9363.6
2022-09-18,99,130.87000000000006,497.70000000000016,11109.120000000003,112.21333333333335,11.21,630.0
2022-09-19,11058,27258.180000000008,103428.58000000003,1900522.7899999998,171.8685829263882,-556.56,52852.8
2022-09-20,10348,22322.56,84724.01999999996,1510307.3699999996,145.95162060301513,-890.64,28188.0
2022-09-21,10065,24624.290000000026,93429.980000000054,1709249.5900000003,169.82112170889229,-811.68,20241.0
2022-09-22,8922,24424.52,92647.239999999962,1652839.0099999998,185.25431629679443,-272.88,16806.0
2022-09-23,12033,23258.350000000013,88305.12000000001,1641218.7699999996,136.39314967173604,-1439.52,16806.0
2022-09-26,10414,23226.76000000002,88149.850000000035,1804587.7200000007,173.28478202419811,-405.84,16806.0
2022-09-27,9771,20114.520000000015,76352.969999999987,1482110.8200000019,151.68466073073378,-237.12,17337.6
2022-09-28,9488,21510.79,81632.39999999998,1655743.0799999994,174.5091779089376,-135.0,16806.0
2022-09-29,8632,23661.780000000002,89754.15,1806371.8700000006,209.26458178869316,-1080.0,38880.0
2022-09-30,11160,20520.720000000012,77922.040000000008,1465734.84,131.338247311828,-270.0,9820.8
2022-10-02,3,6.5600000000000005,24.9,776.40000000000009,258.8,232.2,292.68
2022-10-03,10561,28944.450000000008,109793.84999999996,2103661.4100000006,199.19149796420794,-314.88,47424.0
2022-10-04,9970,28592.37000000001,108451.43000000005,2061031.0700000005,206.72327683049153,-359.88,81000.0
2022-10-05,10971,28268.1,107245.10000000003,1964869.5100000005,179.09666484367875,-314.88,20889.6
2022-10-06,8162,27323.339999999993,103600.46999999994,1937690.2100000004,237.40384832148982,-99.0,57960.0
